Calendar Date,Week End Date,YYYY Mm,Queue,Vendor Location Detail,Agent Name,CSR Completed In Service Level,CSR Completed Out Of Service Level,CSR Complete Total,CSR Escalation,CSR Redirect Total,EPH Count,EPH Time,EPH,MSG Age
9/25/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,10,0,10,0,0,9,"7,273",5,"1,756"
9/25/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,suganyab,2,0,2,0,0,2,966,7,225
9/25/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,thahasee,1,0,1,0,0,1,"1,618",2,550
9/25/2014,9/27/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,sanjanak,1,0,1,1,0,,,,24
9/26/2014,9/27/2014,2014-09,SMB-BillingEscalations-Billing-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,25,144,273
9/26/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ancilava,5,0,5,0,0,5,"3,779",5,"1,570"
9/26/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arunya,3,0,3,0,0,2,"1,170",9,"2,300"
9/26/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,5,0,5,0,0,5,"5,849",3,"4,377"
9/26/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,8,0,8,0,0,8,"6,525",4,"7,248"
9/26/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,2,34,212,241
9/26/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,218,17,25
9/26/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,0,6,6,0,0,6,"2,230",10,"14,314"
9/26/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,2,0,2,0,0,2,34,212,711
9/26/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,dainva,7,0,7,0,0,7,30,840,"4,684"
9/26/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,6,0,6,0,1,6,"3,275",7,"7,612"
9/26/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,suganyab,2,0,2,0,0,2,"3,190",2,"1,672"
9/26/2014,9/27/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,azmathm,0,10,10,0,0,,,,"22,189"
9/26/2014,9/27/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,christur,1,2,3,0,1,,,,"5,273"
9/26/2014,9/27/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,dainva,21,0,21,0,0,,,,"10,477"
9/26/2014,9/27/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,24,0,24,0,0,,,,"15,140"
9/26/2014,9/27/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,dainva,2,6,8,0,0,,,,"17,979"
9/26/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,ancilava,1,0,1,0,0,1,265,14,596
9/26/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,2,121,60,144
9/26/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,"2,562",1,51
9/26/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,jaditya,1,0,1,0,0,1,"4,391",1,277
9/26/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,11,0,11,0,1,13,"24,849",2,"3,877"
9/26/2014,9/27/2014,2014-09,SMB-SalesSupport-Tech-FL,SMB - Agents,amreenb,1,0,1,0,0,1,38,95,"1,127"
9/26/2014,9/27/2014,2014-09,SMB-SalesSupport-Tech-FL,SMB - Agents,azmathm,0,1,1,0,0,1,"2,365",2,"7,074"
9/26/2014,9/27/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,11,1,12,0,0,12,"1,788",24,"6,912"
9/26/2014,9/27/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,5,0,5,0,0,5,7,"2,571","3,228"
9/26/2014,9/27/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,dainva,6,0,6,0,0,6,"2,425",9,"2,360"
9/26/2014,9/27/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,113,32,73
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-ET,SMB - Escalation Team,dilipd,0,1,1,0,0,1,321,11,"1,528"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,33,0,33,1,0,33,"37,109",3,"25,138"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,5,0,5,0,0,5,"4,472",4,"5,489"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,33,1,34,0,0,33,"20,429",6,"38,705"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,12,0,12,0,0,10,"9,323",5,"11,559"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,21,0,21,0,0,25,"11,887",6,"18,095"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,0,9,9,0,0,10,"15,624",2,"14,963"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,dainva,6,0,6,0,0,6,"2,429",9,"3,057"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,2,0,2,0,0,8,"6,654",1,"2,099"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,10,0,10,0,0,16,"9,131",4,"9,779"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,4,0,4,0,0,4,"3,243",4,"3,395"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,13,0,13,1,0,17,"13,242",4,"11,927"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,suganyab,1,0,1,0,0,1,924,4,640
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,thahasee,5,0,5,0,2,5,"1,588",11,"2,176"
9/26/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,3,1,4,0,0,,,,"5,505"
9/26/2014,9/27/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,ancilava,1,0,1,1,0,,,,93
9/26/2014,9/27/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,suganyab,1,0,1,0,0,,,,34
9/26/2014,9/27/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,thahasee,1,0,1,1,0,,,,39
9/27/2014,9/27/2014,2014-09,AMR-EN-Search-Abuse-T1,SMB - Agents,ashishk1,1,0,1,0,0,1,"2,774",1,78
9/27/2014,9/27/2014,2014-09,SMB-BangaloreEscalations-Tech-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,145,25,660
9/27/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,10,0,10,0,0,10,"5,161",7,"10,510"
9/27/2014,9/27/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,9,0,9,0,0,16,"4,000",8,"5,055"
9/27/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,0,13,13,0,0,13,"5,802",8,"29,875"
9/27/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,0,21,21,4,0,21,"9,071",8,"47,119"
9/27/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,azmathm,0,4,4,0,0,4,"2,839",5,"9,661"
9/27/2014,9/27/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,christur,0,8,8,0,0,8,"5,253",5,"18,949"
9/27/2014,9/27/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,christur,3,4,7,0,0,,,,"11,157"
9/27/2014,9/27/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,dainva,12,0,12,0,0,,,,"9,037"
9/27/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,1,17,212,75
9/27/2014,9/27/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,5,0,5,0,0,6,"20,659",1,"4,076"
9/27/2014,9/27/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,6,0,6,0,1,6,"1,212",18,"5,369"
9/27/2014,9/27/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,4,0,4,0,0,4,641,22,"3,203"
9/27/2014,9/27/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,ashishk1,2,1,3,0,2,3,"1,467",7,"7,869"
9/27/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-ET,SMB - Escalation Team,abduljab,1,2,3,0,0,4,"1,764",6,"8,697"
9/27/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,13,0,13,0,0,14,"7,143",7,"13,450"
9/27/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,5,0,5,0,0,5,"2,351",8,"5,294"
9/27/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,4,0,4,0,0,3,"1,430",10,"4,346"
9/27/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,0,13,13,0,1,13,"15,181",3,"26,252"
9/27/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,14,0,14,0,0,15,"6,485",8,"11,405"
9/27/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,0,14,14,0,0,14,"18,252",3,"30,624"
9/27/2014,9/27/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,13,0,13,0,0,16,"20,702",2,"14,629"

